model,dataset,filename,runtime_sec,AUC-PR,AUC-ROC,VUS-PR,VUS-ROC,Standard-F1,PA-F1,Event-based-F1,R-based-F1,Affiliation-F
KMeansAD,GHL,056_GHL_id_25_Sensor_tr_50000_1st_105568.csv,66.94,0.03334518755093857,0.6063105364932044,0.03667752559492568,0.623549005576032,0.01491658488714426,0.5115526122148639,0.03680387409200958,0.009877672098508624,0.5597379641346443
KMeansAD,OPP,129_OPPORTUNITY_id_1_HumanActivity_tr_1801_1st_1901.csv,13.55,0.023693285962469366,0.44348035028383787,0.025009778202786936,0.45783645177211424,0.0,0.0,0.0,0.0,
KMeansAD,OPP,130_OPPORTUNITY_id_2_HumanActivity_tr_1045_1st_1145.csv,2.44,0.05749837165722892,0.24280775659615533,0.06110541029665555,0.265483549413854,0.0,0.0,0.0,0.0,
KMeansAD,OPP,132_OPPORTUNITY_id_4_HumanActivity_tr_895_1st_995.csv,0.82,0.03722201837757823,0.4152180448809368,0.03780981989622456,0.41636895822968195,0.0,0.0,0.0,0.0,0.7306796400440214
KMeansAD,OPP,133_OPPORTUNITY_id_5_HumanActivity_tr_1745_1st_6500.csv,0.62,0.1809166206423019,0.7123887820512821,0.18228668691783487,0.7133094577276112,0.14244186046511628,0.8579088471849866,0.3813229571984432,0.11204296085126131,0.8674493861006927
KMeansAD,OPP,134_OPPORTUNITY_id_6_HumanActivity_tr_1477_1st_1577.csv,1.42,0.02011001251246739,0.5121219146562543,0.020356923555503264,0.51320893514803,0.0,0.0,0.0,0.0,0.6400306779515059
KMeansAD,OPP,135_OPPORTUNITY_id_7_HumanActivity_tr_2085_1st_2185.csv,1.7,0.027594465223836843,0.37736199771701257,0.02820151289263243,0.3789345689869184,0.0,0.0,0.0,0.0,0.4360934074267974
KMeansAD,OPP,136_OPPORTUNITY_id_8_HumanActivity_tr_1495_1st_1595.csv,11.88,0.027884346343606155,0.6067888855147281,0.03014977978723936,0.6117881858458545,0.0,0.0,0.0,0.0,
KMeansAD,SMAP,144_SMAP_id_1_Sensor_tr_2052_1st_5300.csv,0.76,0.9666480173101264,0.9794581889356285,0.9670574677481591,0.9811095399637504,0.0,0.0,0.0,0.0,
KMeansAD,SMAP,145_SMAP_id_2_Sensor_tr_2133_1st_5400.csv,1.84,0.1853487530103282,0.4951784006963642,0.1898809403052204,0.5188122889290657,0.0,0.0,0.0,0.0,
KMeansAD,SMAP,146_SMAP_id_3_Sensor_tr_2128_1st_5000.csv,2.27,0.050994703464637525,0.42388141573575894,0.11468052997524232,0.5856647462588077,0.03058103975535168,0.8621908127208481,0.23809523809523772,0.09416938091701703,0.6179916622982627
KMeansAD,SMAP,147_SMAP_id_4_Sensor_tr_2160_1st_6449.csv,1.42,0.3893372445742373,0.8652142658268003,0.3610285558994237,0.8786878477574943,0.0,0.0,0.0,0.0,
KMeansAD,SMAP,148_SMAP_id_5_Sensor_tr_2011_1st_5060.csv,1.45,0.058650243594866744,0.9304624940158952,0.07928288757323701,0.9321453492156525,0.0,0.0,0.0,0.0,0.0423504060997842
KMeansAD,SMAP,150_SMAP_id_7_Sensor_tr_2077_1st_5394.csv,1.44,0.7768472381526641,0.9260500968686022,0.8153797877665393,0.9535975591718818,0.0,0.0,0.0,0.0,
KMeansAD,SMAP,151_SMAP_id_8_Sensor_tr_1971_1st_4870.csv,0.27,0.08399128423316891,0.5886324189968087,0.042681026874298984,0.5964800554236656,0.08648648648648649,0.627906976744186,0.14285714285714274,0.01984003121342177,0.7247060806132484
KMeansAD,SMAP,152_SMAP_id_9_Sensor_tr_2073_1st_5600.csv,1.43,0.1353368828346999,0.3015469264843613,0.18448368156301673,0.3658559167655065,0.0,0.0,0.0,0.0,
KMeansAD,SMAP,153_SMAP_id_10_Sensor_tr_1840_1st_4030.csv,1.92,0.024259377100188603,0.8916600026656004,0.07050671989421356,0.942142767446311,0.0,0.0,0.0,0.0,
KMeansAD,SMAP,154_SMAP_id_11_Sensor_tr_2117_1st_4770.csv,1.65,0.042037018631075965,0.8484607586515501,0.05611415784755894,0.8672090662482943,0.0,0.0,0.0,0.0,
KMeansAD,SMAP,155_SMAP_id_12_Sensor_tr_1907_1st_4800.csv,0.3,0.14980352674421132,0.6475595649372327,0.06695733638140572,0.6601679047009377,0.16494845360824742,0.7285714285714285,0.29629629629629606,0.01365336326558259,0.7752806736746751
KMeansAD,SMAP,156_SMAP_id_13_Sensor_tr_1173_1st_2750.csv,0.95,0.9988756138785521,0.9999873279772917,0.998263165695288,0.999989332921406,0.504950495049505,0.504950495049505,0.5049504950495045,0.04995102840352596,0.9928168291431497
KMeansAD,SMAP,157_SMAP_id_14_Sensor_tr_2126_1st_5000.csv,1.92,0.11691756723224114,0.497690637232317,0.14885045227252944,0.6234357638245603,0.08620689655172414,0.8973509933774835,0.5357142857142851,0.10557561312912861,0.6242855315622218
KMeansAD,SMAP,158_SMAP_id_15_Sensor_tr_2075_1st_5610.csv,1.37,0.5656900609862765,0.9466826388735546,0.7704921520212481,0.9861663583957656,0.0,0.0,0.0,0.0,
KMeansAD,SMAP,159_SMAP_id_16_Sensor_tr_1757_1st_2650.csv,0.43,0.7537530045557375,0.9158789325079968,0.7471468587648238,0.9189349114153874,0.7804878048780488,0.9871086556169429,0.9805013927576596,0.025776985138750753,0.9840645108053149
KMeansAD,SMAP,160_SMAP_id_17_Sensor_tr_1832_1st_5300.csv,0.26,0.043007106038311,0.2928105736701189,0.0434142170590586,0.294884266446098,0.0,0.0,0.0,0.0,0.26326891963957816
KMeansAD,SMAP,161_SMAP_id_18_Sensor_tr_2075_1st_5550.csv,1.33,0.2687995700091286,0.4146970708409521,0.2744612166234052,0.4596488472694313,0.0,0.0,0.0,0.0,
KMeansAD,SMAP,162_SMAP_id_19_Sensor_tr_1908_1st_4690.csv,1.05,0.950607438292585,0.999804779506941,0.8669496510130569,0.9996439979114595,0.36470588235294116,0.36470588235294116,0.3647058823529409,0.008105634723493267,0.9431658560786128
KMeansAD,SMAP,163_SMAP_id_20_Sensor_tr_2051_1st_4575.csv,2.16,0.6239420054723813,0.8716777492165784,0.6226297912900546,0.9096511769378205,0.0,0.0,0.0,0.0,
KMeansAD,SMAP,165_SMAP_id_22_Sensor_tr_2129_1st_5000.csv,1.78,0.10467413249618308,0.4198864619632336,0.1389931433412827,0.5181507842279789,0.06319702602230483,0.9559118236472945,0.5312499999999994,0.13448279875690125,0.5893485474398644
KMeansAD,SMAP,166_SMAP_id_23_Sensor_tr_1113_1st_1890.csv,0.22,0.9517652147872092,0.9660902638038167,0.9424237323573665,0.9749542956236654,0.9620253164556962,1.0,0.9999999999999996,0.02997204679573455,0.9999876760105323
KMeansAD,SMAP,167_SMAP_id_24_Sensor_tr_2094_1st_5600.csv,1.92,0.9526867327934693,0.9996693344257978,0.9779725588973676,0.9999081255925271,0.0,0.0,0.0,0.0,
KMeansAD,SMAP,168_SMAP_id_25_Sensor_tr_1998_1st_2098.csv,1.61,0.15780869681151516,0.9452482067483233,0.1828830964463695,0.9460286282492884,0.0,0.0,0.0,0.0,0.05758027367565311
KMeansAD,SMAP,169_SMAP_id_26_Sensor_tr_1811_1st_4510.csv,1.29,0.07648551430881768,0.9332345747953733,0.09657391822862033,0.9335235156059526,0.0,0.0,0.0,0.0,0.03828455733480527
KMeansAD,SMAP,170_SMAP_id_27_Sensor_tr_2160_1st_4690.csv,2.11,0.010953434733497282,0.5782445766149826,0.01477648733472173,0.618807418042776,0.0,0.0,0.0,0.0,
KMeansAD,MSL,002_MSL_id_1_Sensor_tr_500_1st_900.csv,1.03,0.9924242424242424,0.9999499399279135,0.9960656085287001,0.9999837416303882,0.5,0.5,0.4999999999999996,0.023133543638275498,0.9959030726954778
KMeansAD,MSL,003_MSL_id_2_Sensor_tr_883_1st_1238.csv,0.69,0.3754939896989125,0.8241820911516772,0.3141090097608649,0.839429671422191,0.2047244094488189,0.6388059701492538,0.6666666666666662,0.07753418963295507,0.6525942704379877
KMeansAD,MSL,005_MSL_id_4_Sensor_tr_855_1st_2700.csv,2.62,0.9567308759540467,0.9991215571555264,0.9959464724798902,0.9999390918416103,0.0,0.0,0.0,0.0,
KMeansAD,MSL,006_MSL_id_5_Sensor_tr_1150_1st_1250.csv,0.35,0.16256929288365482,0.6878768990761713,0.16276140572769532,0.6927550986359854,0.0,0.0,0.0,0.0,
KMeansAD,MSL,007_MSL_id_6_Sensor_tr_980_1st_3550.csv,3.15,0.02666617841126783,0.301148008239949,0.03583157965131434,0.3995314787143031,0.0,0.0,0.0,0.0,
KMeansAD,MSL,008_MSL_id_7_Sensor_tr_656_1st_1630.csv,1.78,0.1408058498424439,0.16516329063145543,0.286849436076673,0.3860363296963474,0.0,0.0,0.0,0.0,
KMeansAD,MSL,009_MSL_id_8_Sensor_tr_714_1st_1390.csv,1.13,0.008805303072986433,0.5790543377844966,0.010267924964342758,0.5909194792237072,0.0,0.0,0.0,0.0,
KMeansAD,MSL,010_MSL_id_9_Sensor_tr_554_1st_1172.csv,0.71,0.025625223668214247,0.3989420559738752,0.030187129725149895,0.43155466440811324,0.0,0.0,0.0,0.0,
KMeansAD,MSL,012_MSL_id_11_Sensor_tr_539_1st_940.csv,1.75,0.9942700109508124,0.9997109199971091,0.9995343414278688,0.9999837815748321,0.0,0.0,0.0,0.0,
KMeansAD,MSL,013_MSL_id_12_Sensor_tr_554_1st_1200.csv,1.08,0.9669863153113772,0.9995437956204379,0.9956770476668828,0.9999647179823749,0.7906976744186046,1.0,0.9999999999999996,0.03663439448638005,0.9995402617905497
KMeansAD,MSL,014_MSL_id_13_Sensor_tr_1525_1st_4575.csv,2.64,0.8861394112250099,0.9936780048145358,0.9095471789125322,0.9955546765427994,0.8343949044585988,0.9945054945054945,0.9924242424242419,0.2057580985858716,0.9986414692581262
KMeansAD,MSL,015_MSL_id_14_Sensor_tr_575_1st_1250.csv,0.27,0.5376667264050573,0.6587797584475326,0.5632844517369747,0.6666801700713073,0.1791044776119403,0.9933993399339934,0.9374999999999994,0.2822287700918261,0.9387599795209927
KMeansAD,MSL,016_MSL_id_15_Sensor_tr_500_1st_780.csv,0.12,0.5283532847923207,0.7925195993031359,0.5162608045309256,0.8047914566873791,0.0,0.0,0.0,0.0,
KMeansAD,MSL,017_MSL_id_16_Sensor_tr_512_1st_1850.csv,0.93,0.04621282308237548,0.014001443325801187,0.051650594040122816,0.029829285963663268,0.0,0.0,0.0,0.0,
KMeansAD,MITDB,019_MITDB_id_1_Medical_tr_37500_1st_103211.csv,24.58,0.2767367439779713,0.7546660448143458,0.2764425740905157,0.7555250461851378,0.0,0.0,0.0,0.0,
KMeansAD,MITDB,020_MITDB_id_2_Medical_tr_50000_1st_52315.csv,172.89,0.0024005050260942863,0.5569754485334824,0.0022160458668736994,0.5378555057991147,0.0,0.0,0.0,0.0,0.25842299545057734
KMeansAD,MITDB,021_MITDB_id_3_Medical_tr_50000_1st_57595.csv,159.56,0.787167786163472,0.9962575938779087,0.8875895758070719,0.9985259154265528,0.6784531850086082,0.8422762341203086,0.8236599247564225,0.002208940110260961,0.8966419522651257
KMeansAD,MITDB,022_MITDB_id_4_Medical_tr_50000_1st_54253.csv,53.0,0.29602390359369,0.6600594273637531,0.23284915410224183,0.6832935034179497,0.30549984165523064,0.5489717514124294,0.5159388092348407,0.0035293678473189037,0.6525518475037401
KMeansAD,MITDB,024_MITDB_id_6_Medical_tr_50000_1st_58118.csv,27.67,0.004761062635314114,0.7397105608112198,0.005152685516561302,0.7650202975904147,0.0,0.0,0.0,0.0,0.8903751370696726
KMeansAD,MITDB,025_MITDB_id_7_Medical_tr_37500_1st_88864.csv,32.73,0.24868210963035012,0.9648426404085853,0.27955939562237464,0.9661830310323569,0.07372615997722744,0.6247332588151611,0.1393034825870645,0.02273730630238629,0.7724111515007668
KMeansAD,MITDB,026_MITDB_id_8_Medical_tr_30495_1st_30595.csv,53.46,0.06542617601410547,0.5037287140964993,0.06633810729434476,0.506645245373955,0.026429373854431504,0.4862474773814653,0.10095856832539483,0.0027050967431544214,0.589652426192231
KMeansAD,MITDB,027_MITDB_id_9_Medical_tr_25000_1st_52255.csv,6.7,0.04833161416860961,0.8672366357876952,0.04974701509832999,0.8719056619326799,0.1324354657687991,0.6845849802371542,0.22823984526112165,0.009729337943972407,0.6517277600524707
KMeansAD,MITDB,029_MITDB_id_11_Medical_tr_50000_1st_518037.csv,130.35,0.17413262602084428,0.8118925628320697,0.06603413825440275,0.8400539414096503,0.08890256094747366,0.24691358024691357,0.09770940748880051,0.0011921318670977872,0.8757105889798253
KMeansAD,MITDB,030_MITDB_id_12_Medical_tr_50000_1st_84572.csv,167.22,0.17202526005623642,0.7456168109566246,0.19299040655519717,0.7749788715745052,0.03685092127303183,0.10397287123168342,0.09000786782061324,0.001911914922564747,0.24246845395708658
KMeansAD,MITDB,031_MITDB_id_13_Medical_tr_50000_1st_79433.csv,192.0,0.0521775474212372,0.7165332577750152,0.05921039457516456,0.7265530280838337,0.09544052108330477,0.10492563787692727,0.09585456548684711,0.0016911119906003864,0.22524676150737938
KMeansAD,SVDB,084_SVDB_id_1_Medical_tr_12973_1st_13073.csv,45.14,0.15664717332294265,0.7953250195222373,0.1140069411569029,0.8329252589063508,0.2279035792549306,0.34712996082439107,0.31283795881826276,0.002733817416095079,0.5092060261472586
KMeansAD,SVDB,085_SVDB_id_2_Medical_tr_50000_1st_54982.csv,59.81,0.2794869898932898,0.8452834150014132,0.34399545420172617,0.8980188656939111,0.28864986354149946,0.5054328776726253,0.4211534980782125,0.0017073366210660777,0.5494110736592427
KMeansAD,SVDB,086_SVDB_id_3_Medical_tr_533_1st_633.csv,67.08,0.6770189047744886,0.9789846574839515,0.7465416840171344,0.9821904850771616,0.4970325169271922,0.7106489781283615,0.6702242776353582,0.0011955871467957094,0.7336160821457698
KMeansAD,SVDB,087_SVDB_id_4_Medical_tr_5421_1st_5521.csv,65.36,0.9390112559813035,0.9957470816702734,0.9665030196794568,0.9979259670052804,0.8000726183452095,0.933005085156187,0.9224502842013999,0.0013749063397848478,0.9391365758109347
KMeansAD,SVDB,088_SVDB_id_5_Medical_tr_500_1st_168.csv,85.67,0.8800504365596158,0.9914666936426366,0.9441741683677164,0.9962035685465798,0.07828440557984594,0.15007816571130797,0.14322354554457944,0.0010603660671641842,0.14159888519328367
KMeansAD,SVDB,089_SVDB_id_6_Medical_tr_50000_1st_83083.csv,39.88,0.4119467187758311,0.9863501532598993,0.4520596724063209,0.9880621341306182,0.603515625,0.6495100932593555,0.5469510576157176,0.0035468810014030972,0.7349461440105413
KMeansAD,SVDB,091_SVDB_id_8_Medical_tr_500_1st_126.csv,57.87,0.7219515435773856,0.9477116119336616,0.7286072544893787,0.9630163055757508,0.4377880184331797,0.7347249101465303,0.7083372886767861,0.0018541854214775178,0.7096465396699652
KMeansAD,SVDB,092_SVDB_id_9_Medical_tr_2674_1st_2774.csv,48.26,0.9527977552341765,0.9843621012129445,0.9054246290852366,0.9803128432343161,0.8878792051034926,0.9711714006708275,0.9160589911582132,0.004949544577700749,0.9089853719830138
KMeansAD,SVDB,093_SVDB_id_10_Medical_tr_500_1st_37.csv,67.13,0.8720995929015176,0.9872442627898426,0.9251825629521502,0.9929602230983646,0.465268296719209,0.665035267021736,0.5914608102508522,0.0010322718260722496,0.594182956530844
KMeansAD,SVDB,094_SVDB_id_11_Medical_tr_20100_1st_23611.csv,7.08,0.8013652723945417,0.9972072042375988,0.865882590850095,0.9983399375652723,0.7329888027562446,0.7822847682119205,0.7639138240574501,0.0029338122677049234,0.9028410097157106
KMeansAD,SVDB,095_SVDB_id_12_Medical_tr_6264_1st_6364.csv,49.65,0.8018502170807906,0.9943095412182372,0.9175023465717412,0.9979021734849288,0.6736377025036819,0.8869113830181683,0.8390548144482501,0.0014754500088083118,0.9622302878278809
KMeansAD,SVDB,096_SVDB_id_13_Medical_tr_500_1st_444.csv,52.36,0.7632746686267172,0.991254737962413,0.866175415574465,0.9959752551758425,0.6206744544853428,0.8717548076923077,0.8108419395707753,0.0015544577882571884,0.9443473252114734
KMeansAD,SVDB,097_SVDB_id_14_Medical_tr_1031_1st_1131.csv,87.64,0.9619398140995651,0.994423912629432,0.9869807279099453,0.9981000845120647,0.4538044234246766,0.9927324791126737,0.9927360774818397,0.0011617105030361096,0.9714117162287834
KMeansAD,SVDB,098_SVDB_id_15_Medical_tr_500_1st_303.csv,69.3,0.5238107202006186,0.9304380879917167,0.5142049345688763,0.9392622525369543,0.33049606939550014,0.42614739854850253,0.43262679788039327,0.0010450440195808133,0.4559745322358591
KMeansAD,SVDB,099_SVDB_id_16_Medical_tr_1115_1st_1215.csv,65.69,0.8719081332029548,0.9884062586736408,0.9105920034736356,0.9935929190477256,0.5834110762445933,0.9689824388136169,0.9537760902720742,0.000868857588562196,0.9502139810143595
KMeansAD,SVDB,100_SVDB_id_17_Medical_tr_17803_1st_17903.csv,18.95,0.9319699570277147,0.9973782007276334,0.9531210781812197,0.9984549291273118,0.8277822908204712,0.8628841607565012,0.84142439360055,0.0027905239558045896,0.8796808111569933
KMeansAD,SVDB,101_SVDB_id_18_Medical_tr_1851_1st_1951.csv,65.46,0.5201297496896499,0.9561562343650489,0.5897201420218589,0.9680506522905822,0.025432289500267397,0.1330411820888814,0.045560996380668364,0.0018094107553304525,0.0880411397310955
KMeansAD,SVDB,102_SVDB_id_19_Medical_tr_50000_1st_107354.csv,37.88,0.8153749496222934,0.9658699171553269,0.6467841791218865,0.918005883242501,0.6699586914201605,0.9698061858703247,0.7724100177911585,0.049712616954968536,0.7928259730348951
KMeansAD,SVDB,103_SVDB_id_20_Medical_tr_12167_1st_12267.csv,47.17,0.42136899817077583,0.9480649674007667,0.5480221433949554,0.9767392304545547,0.37446340121078703,0.7267867919648245,0.6080930577898769,0.0008743415729810054,0.7455388140390106
KMeansAD,SVDB,104_SVDB_id_21_Medical_tr_50000_1st_106634.csv,42.55,0.6749255502000787,0.9908351611062683,0.7252211520756534,0.9957931864547043,0.6900584795321637,0.7393511366144339,0.7098581581197836,0.0023444329693396286,0.9158229387014705
KMeansAD,SVDB,105_SVDB_id_22_Medical_tr_500_1st_417.csv,47.37,0.9508078773955895,0.9944976711750977,0.9717222796719855,0.9972627886565311,0.5998690956692484,0.9163289429246876,0.9368611148970963,0.002506756072085712,0.9215203055006538
KMeansAD,SVDB,106_SVDB_id_23_Medical_tr_37500_1st_121963.csv,23.19,0.9326158105986043,0.9994517005949812,0.8359858765705285,0.9992706589649537,0.41485118134397053,0.41485118134397053,0.4148511813439702,0.00897301458778555,0.6485898906627074
KMeansAD,SVDB,108_SVDB_id_25_Medical_tr_1238_1st_1338.csv,42.3,0.5701458493947115,0.9504375818887288,0.6146348216835428,0.9809329694661985,0.6152521701700265,0.7802072800808898,0.7378736408004624,0.0019155861167354884,0.920442564960932
KMeansAD,SVDB,109_SVDB_id_26_Medical_tr_1038_1st_1138.csv,79.21,0.620240669762478,0.9331502461031115,0.6533618348499549,0.9489417496091587,0.379921627169248,0.5979135040857854,0.5229217541613833,0.001083140851111714,0.5424207625762518
KMeansAD,SVDB,110_SVDB_id_27_Medical_tr_30824_1st_30924.csv,52.47,0.20866575038424062,0.8848247001262286,0.19772091734261293,0.8836451202289458,0.22684277801448657,0.32125857200484065,0.28085501466523133,0.001614498193704282,0.4415563948040409
KMeansAD,SVDB,111_SVDB_id_28_Medical_tr_1791_1st_1891.csv,28.29,0.08093416074033798,0.39491170439248324,0.0817992587791739,0.39820825572922103,0.008802510022659927,0.26916666666666667,0.12799324128098796,0.0012932648237929684,0.48609108199243845
KMeansAD,SVDB,112_SVDB_id_29_Medical_tr_8226_1st_8326.csv,42.22,0.06842122742510517,0.9157787615404084,0.08659432970054086,0.9247434760671485,0.07227047146401985,0.14033512866546977,0.0894548246736623,0.00132114627757708,0.4672875284287231
KMeansAD,SVDB,114_SVDB_id_31_Medical_tr_25000_1st_63090.csv,9.11,0.03848116836070227,0.8775554344124503,0.06607754974154545,0.8960459212931827,0.11309062742060419,0.5795918367346938,0.16839677047289486,0.00978699698591601,0.6556436443228614
KMeansAD,Exathlon,174_Exathlon_id_1_Facility_tr_10766_1st_12590.csv,3.49,0.4538064609442101,0.8925452363188882,0.4604408959615397,0.8945313992527218,0.08924949290060852,0.9806114167192713,0.710632570659488,0.07161189790665229,0.8819513960776849
KMeansAD,Exathlon,175_Exathlon_id_2_Facility_tr_10684_1st_10784.csv,2.53,0.9267966461465447,0.9801673477854738,0.9344092410339254,0.9813893687827938,0.25740318906605925,0.9950078822911192,0.9674657534246569,0.03818936786357937,0.9656745202615736
KMeansAD,Exathlon,176_Exathlon_id_3_Facility_tr_10766_1st_12590.csv,2.37,0.1554301615897066,0.5628944835137735,0.1544530727426752,0.5632798714141459,0.05044049058559337,0.9814079422382671,0.5863453815261039,0.07074364342055238,0.8780521084991494
