model,dataset,source,series,runtime_sec,n_train,n_test,sliding_window,AUC-PR,AUC-ROC,VUS-PR,VUS-ROC,Standard-F1,PA-F1,Event-based-F1,R-based-F1,Affiliation-F
CNN,Daphnet,mtsbench,Daphnet/Daphnet_S07R02E0,8.0,5760,23040,78,0.04643944976332583,0.41859018005052295,0.053365551977660665,0.46719538595428955,0.002932551319648094,0.3967039434961742,0.09302325581395302,0.01670803692463889,0.4108146465692759
CNN,Daphnet,mtsbench,Daphnet/Daphnet_S08R01E0,1.26,2944,11776,63,0.1280487545367896,0.27612975657081573,0.13058088742408078,0.2865257844536442,0.024334600760456272,0.9188514357053683,0.1409691629955946,0.14062173441207812,0.5322344126136908
CNN,Daphnet,mtsbench,Daphnet/Daphnet_S08R01E1,2.55,1340,8192,67,0.3930426306816516,0.4008386510328007,0.40692377796960716,0.4194212380581384,0.01863041289023162,0.9906374246505066,0.5068493150684927,0.14339911050372767,0.7111097210614569
CNN,Daphnet,mtsbench,Daphnet/Daphnet_S08R01E2,2.03,2688,10752,65,0.13235061601996398,0.6026987924952316,0.13912516199180122,0.624090629540507,0.061191626409017714,0.9359257622624835,0.34389140271493185,0.06266984846741326,0.8230580846818779
CNN,Daphnet,mtsbench,Daphnet/Daphnet_S08R01E3,1.63,1499,8704,65,0.4834713858864717,0.45750616161488167,0.4985706706244709,0.4774353611685025,0.02799097065462754,0.9972451790633609,0.8378378378378373,0.17360076201816757,0.8540632038224766
CNN,Daphnet,mtsbench,Daphnet/Daphnet_S09R01E0,2.98,1920,7680,72,0.058651149490080684,0.5834854949541537,0.0886713269412044,0.6992090629562291,0.033402922755741124,0.6308139534883721,0.0930232558139533,0.019594536135809103,0.7329604100292518
CNN,Daphnet,mtsbench,Daphnet/Daphnet_S09R01E1,2.53,1363,8704,67,0.363012508161773,0.3815742022360995,0.37879696470927576,0.4068698923759606,0.01883910386965377,0.9005368748233964,0.4394299287410922,0.1086991974542619,0.6408775256954371
CNN,Daphnet,mtsbench,Daphnet/Daphnet_S09R01E2,5.33,3592,28160,64,0.426720635695393,0.9096657470075346,0.43555796120165446,0.9117206856142376,0.006649616368286445,0.9672717636146814,0.2751322751322748,0.06808829714266325,0.6741094178752394
CNN,Daphnet,mtsbench,Daphnet/Daphnet_S09R01E3,11.17,8915,36864,70,0.2055919035066059,0.5531224876271194,0.21079506492879072,0.5708874330774192,0.05120732722731058,0.9544337726155908,0.5316045380875197,0.02289954020931386,0.8066882664910789
CNN,Daphnet,mtsbench,Daphnet/Daphnet_S09R01E4,1.03,1920,7680,67,0.08616516419996614,0.7516572560833178,0.11084898936721639,0.7887186858191498,0.08108108108108109,0.8603531300160514,0.25641025641025617,0.043873729266987696,0.7182502716967919
CNN,Genesis,mtsbench,Genesis/Genesis,5.08,3244,9332,125,0.03531023808416962,0.9396649674487164,0.04258190734106218,0.9453650456369594,0.0,0.0,0.0,0.0,0.44423582177953025
CNN,SWaT,tsbad,SWaT/171_SWaT_id_1_Sensor_tr_3749_1st_9522.csv,4.44,3749,11247,125,0.24906569313674026,0.6566395608260089,0.31187379538536125,0.7065451024039756,0.05197215777262181,0.109009009009009,0.22178217821782137,0.07328930648080405,0.5105403506146734
CNN,SWaT,tsbad,SWaT/172_SWaT_id_2_Sensor_tr_23700_1st_23800.csv,63.48,23700,376219,125,0.8254746184171765,0.9043121097555786,0.7365329659794478,0.8621557749473668,0.0027426118409285133,0.02666561941602686,0.12206988058381217,0.010346559469875095,0.12317009920523496
CNN,CreditCard,mtsbench,CreditCard/creditcard,85.7,56804,170885,190,0.10209191477365555,0.9578392129058692,0.16531830787397456,0.9899668969017874,0.17834394904458598,0.17834394904458598,0.16257465162574605,1.2842653231677424e-05,0.5677117946273017
CNN,GHL,mtsbench,GHL/GHL_17_Lev_fault_Temp_corr_seed_57_vars_23,49.92,120000,80001,125,0.03512322569874767,0.9768909036265278,0.047932858768328666,0.979340243838879,0.0,0.0,0.0,0.0,0.8368020002773918
CNN,GHL,mtsbench,GHL/GHL_18_Lev_fault_Temp_corr_seed_59_vars_23,75.02,120000,80001,125,0.0446788430604867,0.9815593067521537,0.07206580062713004,0.9828260178021007,0.0,0.0,0.0,0.0,0.7499846860987764
CNN,GHL,mtsbench,GHL/GHL_19_Lev_fault_Temp_corr_seed_62_vars_23,39.33,120000,80001,125,0.014801085072746908,0.9448587266405367,0.017175852118333022,0.9467706150468851,0.0,0.0,0.0,0.0,0.6671395075161348
CNN,GHL,mtsbench,GHL/GHL_20_Lev_fault_Temp_corr_seed_67_vars_23,27.81,120000,80001,125,0.006481689034709786,0.8694106253121899,0.014514998684408875,0.8835495272294348,0.0,0.0,0.0,0.0,0.9237152235738383
CNN,GHL,mtsbench,GHL/GHL_21_Lev_fault_Temp_corr_seed_73_vars_23,70.91,120000,80001,125,0.003050514926598955,0.7261995730245476,0.003397760171817073,0.7375816192500821,0.0,0.0,0.0,0.0,0.6465276630255221
CNN,GHL,mtsbench,GHL/GHL_22_Lev_fault_Temp_corr_seed_777_vars_23,46.71,120000,80001,125,0.02421858491641945,0.9650154329517269,0.030671610223484466,0.9656646665484405,0.0,0.0,0.0,0.0,0.6055656270926532
CNN,GHL,mtsbench,GHL/GHL_24_Lev_fault_Temp_corr_seed_83_vars_23,38.54,120000,80001,125,0.001658308169234487,0.48949793763296334,0.002087546415070199,0.5599920579782381,0.0,0.0,0.0,0.0,0.45663931150835346
CNN,GHL,mtsbench,GHL/GHL_41_Lev_corr_Temp_fault_seed_181_vars_23,25.4,85137,114001,125,0.04074787815680946,0.7284589062090172,0.04344895171062005,0.7409867126294145,0.0,0.0,0.0,0.0,0.382946015919555
CNN,GHL,mtsbench,GHL/GHL_43_Lev_corr_Temp_fault_seed_189_vars_23,58.91,120000,80001,125,0.09078638816135759,0.8326274577145601,0.10367122436757707,0.8419989524521444,0.0,0.0,0.0,0.0,0.5084840891135113
CNN,GHL,mtsbench,GHL/GHL_44_Lev_corr_Temp_fault_seed_190_vars_23,45.8,120000,80001,125,0.36721717043386465,0.9605464710635213,0.3899916785836375,0.9639767840660975,0.14207650273224043,0.7764282501124606,0.4601769911504419,0.020794516196161957,0.7811454041616062
CNN,GHL,mtsbench,GHL/GHL_45_Lev_corr_Temp_fault_seed_193_vars_23,28.56,120000,80001,125,0.08110249574523276,0.8260932694359278,0.08763519386216514,0.84076794617554,0.0,0.0,0.0,0.0,0.4823167345773072
CNN,GHL,mtsbench,GHL/GHL_46_Lev_corr_Temp_fault_seed_194_vars_23,51.89,120000,80001,125,0.08172897323605938,0.8931681762290733,0.08953746262077575,0.8990861458795883,0.05829145728643216,0.6175313059033989,0.10902255639097724,0.01240016408353915,0.5325281057026866
CNN,GHL,mtsbench,GHL/GHL_47_Lev_corr_Temp_fault_seed_197_vars_23,48.41,120000,80001,125,0.03264250248543552,0.7284214074393291,0.036243192450034475,0.74362157145715,0.0,0.0,0.0,0.0,0.43620294272391347
CNN,GHL,mtsbench,GHL/GHL_48_Lev_corr_Temp_fault_seed_199_vars_23,25.41,120000,80001,125,0.05316884616744414,0.6304996860460726,0.058198236571914204,0.6516071886288026,0.0,0.0,0.0,0.0,0.5207793320805174
CNN,OPP,mtsbench,OPP/OPPORTUNITY_S1-ADL2,5.31,5684,25780,34,0.037305076671833755,0.6861669404070564,0.04153118667741344,0.6881915729767445,0.0,0.0,0.0,0.0,0.29059869803432237
CNN,OPP,mtsbench,OPP/OPPORTUNITY_S1-ADL3,4.09,6006,26619,35,0.07027463716598034,0.8421100311480879,0.07818378305687246,0.8432113376944993,0.0,0.0,0.0,0.0,0.5589446011274278
CNN,OPP,mtsbench,OPP/OPPORTUNITY_S1-ADL4,5.14,5893,26364,34,0.02074010381543132,0.7310299535341348,0.025184181572116816,0.7323583723626454,0.0,0.0,0.0,0.0,0.4499923805846381
CNN,OPP,mtsbench,OPP/OPPORTUNITY_S1-ADL5,6.49,5392,24102,36,0.03978209971597497,0.7053652040767744,0.04513992760924308,0.7071294721393854,0.0,0.0,0.0,0.0,0.49218302839928557
CNN,OPP,mtsbench,OPP/OPPORTUNITY_S2-ADL1,2.19,7667,34238,36,0.021125839681471067,0.7521555166256672,0.02464146545586166,0.7566202474836001,0.0,0.0,0.0,0.0,0.46874402380597385
CNN,OPP,mtsbench,OPP/OPPORTUNITY_S2-ADL2,4.03,5567,24146,35,0.035713470350456425,0.8078108530266181,0.03818851014673589,0.8085810544031962,0.005457025920873124,0.6512915129151291,0.010471204188481664,0.02744104153344932,0.37374589527365126
