model,dataset,source,series,runtime_sec,n_train,n_test,sliding_window,AUC-PR,AUC-ROC,VUS-PR,VUS-ROC,Standard-F1,PA-F1,Event-based-F1,R-based-F1,Affiliation-F
FITS,SMAP,mtsbench,SMAP/SMAP_G-3,25.95,2624,7907,125,0.013309172126592059,0.6785446867137894,0.04383375801155451,0.8238861247313976,0.0,0.0,0.0,0.0,0.7101571042303634
FITS,SMAP,mtsbench,SMAP/SMAP_G-4,25.75,2551,7632,87,0.04615165987967373,0.5897971828834068,0.17721556192656512,0.8878122498976642,0.0,0.0,0.0,0.0,0.9882729522225205
FITS,SMAP,mtsbench,SMAP/SMAP_G-6,8.18,2881,8640,125,0.07300330111739466,0.9155192425203406,0.09351829089823094,0.9297885584424823,0.0,0.0,0.0,0.0,0.27137697718354337
FITS,SMAP,mtsbench,SMAP/SMAP_G-7,22.02,2446,4015,16,0.5003444673753276,0.9767730650964184,0.5701924686367812,0.9797632664644693,0.13157894736842105,0.7051671732522796,0.3296703296703292,0.039346509523376046,0.8658518749084589
FITS,SMAP,mtsbench,SMAP/SMAP_P-1,27.86,2872,8505,98,0.09900460935435798,0.5054485000997724,0.10859833317438311,0.5446447390230974,0.027261462205700124,0.5592760180995475,0.24719101123595455,0.043623651123345666,0.5633669423491731
FITS,SMAP,mtsbench,SMAP/SMAP_P-2,25.81,2821,8209,37,0.23923427970759925,0.6651700622742858,0.24334681166359826,0.6696109220503835,0.022275258552108195,0.9931146213041717,0.6222222222222217,0.1780782107384742,0.7025302765486845
FITS,SMAP,mtsbench,SMAP/SMAP_P-3,27.14,2855,8493,7,0.26867833180264866,0.665074245807672,0.26884636537115625,0.6657544173477798,0.027676620538965767,0.9933085501858736,0.678571428571428,0.18423198616955344,0.7337112749132204
FITS,SMAP,mtsbench,SMAP/SMAP_P-4,25.37,2609,7783,49,0.15146419399125577,0.7397532614512151,0.16601934546543867,0.7453783608719371,0.03873239436619718,0.7469066366704162,0.15547703180211994,0.03393723811487755,0.8233801496423093
FITS,SMAP,mtsbench,SMAP/SMAP_R-1,3.73,2874,7244,125,0.0754258356559274,0.6024063991396115,0.07717674720947934,0.6245348511492045,0.15748031496062992,0.8181818181818182,0.35714285714285676,0.021706751772075785,0.3950803406711248
FITS,SMAP,mtsbench,SMAP/SMAP_S-1,24.66,2818,7331,5,0.03925737080447868,0.2755812716631037,0.039585056942205946,0.2772240329545734,0.0,0.0,0.0,0.0,0.3506188937258531
